DATE OCC,Crm Cd Desc,AREA NAME,Status Desc,TIME OCC,quater
08/04/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2021Q3
02/04/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q1
08/05/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q3
08/04/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1230,2021Q3
09/03/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,900,2021Q3
04/22/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2230,2021Q2
12/11/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2021Q4
07/29/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2021Q3
12/28/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2021Q4
07/04/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,600,2021Q3
09/14/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,600,2021Q3
08/09/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1430,2021Q3
12/03/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q4
04/15/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,750,2021Q2
11/21/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2021Q4
02/13/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2021Q1
11/17/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1030,2021Q4
12/31/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2021Q4
02/15/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2021Q1
03/04/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2021Q1
11/03/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2021Q4
12/06/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2021Q4
12/08/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1,2021Q4
01/22/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q1
07/27/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2021Q3
06/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q2
12/12/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2130,2021Q4
11/28/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2335,2021Q4
11/30/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2021Q4
04/30/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,300,2021Q2
05/10/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q2
02/02/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q1
02/15/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,310,2021Q1
01/31/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2021Q1
03/06/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2021Q1
04/27/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1630,2021Q2
02/19/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2021Q1
12/09/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,300,2021Q4
04/27/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q2
08/25/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2021Q3
05/20/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2021Q2
07/21/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2021Q3
02/09/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q1
09/05/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2021Q3
11/05/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q4
10/11/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,600,2021Q4
11/17/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,700,2021Q4
04/10/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2021Q2
04/03/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2021Q2
10/29/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q4
09/22/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q3
12/02/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2021Q4
11/23/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,800,2021Q4
12/30/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2021Q4
04/19/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,500,2021Q2
10/18/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q4
07/11/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2021Q3
10/31/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,300,2021Q4
03/10/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2021Q1
10/25/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2021Q4
10/27/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q4
12/05/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1830,2021Q4
06/08/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,240,2021Q2
11/27/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1740,2021Q4
11/09/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,900,2021Q4
05/11/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,400,2021Q2
10/23/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2021Q4
02/23/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2021Q1
09/18/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q3
12/04/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q4
07/23/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2130,2021Q3
05/31/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,300,2021Q2
08/26/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,722,2021Q3
01/19/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q1
04/10/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q2
08/08/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q3
07/23/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2021Q3
04/28/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2021Q2
04/28/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2021Q2
11/20/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2021Q4
11/11/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2245,2021Q4
08/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2040,2021Q3
10/13/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,930,2021Q4
01/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q1
11/09/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2021Q4
06/23/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2021Q2
06/11/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1034,2021Q2
08/26/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2021Q3
01/02/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q1
03/08/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,530,2021Q1
05/22/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2021Q2
10/23/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2021Q4
04/03/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q2
11/09/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2021Q4
06/14/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2021Q2
11/25/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2021Q4
02/12/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,45,2021Q1
12/22/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1130,2021Q4
08/28/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1210,2021Q3
07/14/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,630,2021Q3
07/17/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2021Q3
01/18/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2021Q1
08/09/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1405,2021Q3
02/07/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1525,2021Q1
09/28/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2330,2021Q3
12/03/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2021Q4
07/02/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2335,2021Q3
12/09/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,220,2021Q4
04/19/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2021Q2
12/21/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q4
02/08/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2021Q1
11/30/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2021Q4
12/06/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2021Q4
06/18/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2021Q2
10/13/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2021Q4
03/01/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q1
03/22/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2343,2021Q1
07/13/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q3
02/19/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2021Q1
10/03/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2021Q4
07/31/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,400,2021Q3
08/20/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q3
06/01/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2021Q2
06/28/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2021Q2
05/13/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2021Q2
12/12/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q4
11/05/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2021Q4
11/30/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,230,2021Q4
07/26/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2021Q3
10/01/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2021Q4
03/23/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q1
08/21/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2021Q3
08/30/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2220,2021Q3
04/23/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2021Q2
09/18/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2021Q3
05/04/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1530,2021Q2
11/20/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2021Q4
10/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,700,2021Q4
01/28/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2021Q1
12/25/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2021Q4
12/03/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q4
07/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2245,2021Q3
10/19/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,500,2021Q4
05/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1430,2021Q2
10/13/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q4
10/23/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2150,2021Q4
09/26/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,45,2021Q3
07/18/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,920,2021Q3
07/07/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q3
09/07/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2021Q3
02/11/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2021Q1
01/18/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1830,2021Q1
02/15/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2240,2021Q1
01/12/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q1
02/02/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2021Q1
08/30/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,805,2021Q3
01/30/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,300,2021Q1
11/16/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q4
09/29/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2245,2021Q3
12/11/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,5,2021Q4
11/16/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2021Q4
09/05/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2205,2021Q3
04/06/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1630,2021Q2
03/07/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2021Q1
10/25/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q4
05/26/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2021Q2
06/04/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q2
06/17/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2021Q2
04/20/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2021Q2
04/05/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2021Q2
09/23/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,350,2021Q3
08/22/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2021Q3
04/14/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,830,2021Q2
01/12/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2021Q1
12/07/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2021Q4
02/08/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2021Q1
04/20/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,27,2021Q2
11/29/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2021Q4
02/19/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2021Q1
07/10/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2021Q3
10/16/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,900,2021Q4
08/23/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1225,2021Q3
11/22/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,835,2021Q4
10/08/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q4
11/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q4
10/17/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2021Q4
02/02/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2021Q1
07/31/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2021Q3
03/14/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,530,2021Q1
02/02/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1630,2021Q1
08/12/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2130,2021Q3
05/18/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2021Q2
07/04/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q3
03/12/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2021Q1
08/25/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2021Q3
03/12/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2030,2021Q1
04/20/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2021Q2
11/22/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2021Q4
03/03/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1400,2021Q1
12/19/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2021Q4
09/28/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2330,2021Q3
10/27/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q4
10/31/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2021Q4
06/26/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,355,2021Q2
09/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1915,2021Q3
12/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1710,2021Q4
12/11/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,430,2021Q4
01/17/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2040,2021Q1
03/03/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2021Q1
11/16/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1330,2021Q4
08/27/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2021Q3
01/09/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2021Q1
11/03/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2021Q4
09/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2021Q3
06/11/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2021Q2
09/18/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q3
01/14/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,700,2021Q1
08/12/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2130,2021Q3
07/02/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2021Q3
09/29/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2021Q3
07/26/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2021Q3
06/02/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,734,2021Q2
11/02/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2005,2021Q4
08/11/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,900,2021Q3
06/25/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q2
01/13/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2021Q1
11/07/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,130,2021Q4
08/31/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2021Q3
10/08/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2021Q4
09/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1845,2021Q3
11/05/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1126,2021Q4
03/06/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q1
02/16/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q1
10/22/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,700,2021Q4
06/30/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2345,2021Q2
10/15/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,50,2021Q4
07/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q3
07/22/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q3
10/09/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2021Q4
02/03/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q1
03/04/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2021Q1
08/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,524,2021Q3
09/11/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2330,2021Q3
01/15/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q1
01/29/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1130,2021Q1
12/27/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2021Q4
02/23/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q1
10/07/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2021Q4
12/16/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,730,2021Q4
08/08/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q3
11/06/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,2300,2021Q4
05/04/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2021Q2
11/17/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2021Q4
12/22/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2021Q4
02/05/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2021Q1
04/13/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2021Q2
12/07/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q4
10/07/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2021Q4
12/25/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2021Q4
12/23/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2021Q4
05/17/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2130,2021Q2
10/30/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,920,2021Q4
11/27/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2030,2021Q4
09/25/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,625,2021Q3
07/22/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2021Q3
10/04/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2021Q4
04/01/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2021Q2
12/12/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2021Q4
05/09/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2021Q2
02/23/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1630,2021Q1
04/29/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,900,2021Q2
08/03/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2021Q3
05/25/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1010,2021Q2
03/09/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2135,2021Q1
09/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2021Q3
03/09/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2021Q1
05/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2230,2021Q2
04/14/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2021Q2
02/19/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,300,2021Q1
05/24/2021 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2130,2021Q2
